au,4.6379867147017
abt,4.041538787063829
ab,3.922986865155795
ag,3.6324663013766396
abp,3.214936016349524
avt,3.1672670718992375
av,3.097415030000859
ar,2.6338715260441834
aga,2.319729538243192
ai,1.9898648396765217
arp,1.8205347213004535
az,1.4578423538457148
aj,0.7927000000000001
ah,0.46900000000000003
ak,0.3026
